"Country","Year","Age","mx","Sex","class","Age_class","mx_c"
"Campania",2009,22,0.000642036,"Male",5,"20-24",0.000647381822968908
"Campania",2009,23,0.000185547,"Female",5,"20-24",0.000194500464517595
"Campania",2009,23,0.000650251,"Male",5,"20-24",0.000647381822968908
"Campania",2009,24,0.000177126,"Female",5,"20-24",0.000194500464517595
"Campania",2009,24,0.000679381,"Male",5,"20-24",0.000647381822968908
"Campania",2009,25,0.000165864,"Female",6,"25-29",0.000193456153135372
"Campania",2009,25,0.000685865,"Male",6,"25-29",0.000748325702746886
"Campania",2009,26,0.000174505,"Female",6,"25-29",0.000193456153135372
"Campania",2009,26,0.000717647,"Male",6,"25-29",0.000748325702746886
"Campania",2009,27,0.000186677,"Female",6,"25-29",0.000193456153135372
"Campania",2009,27,0.000763852,"Male",6,"25-29",0.000748325702746886
"Campania",2009,28,0.000205361,"Female",6,"25-29",0.000193456153135372
"Campania",2009,28,0.00077445,"Male",6,"25-29",0.000748325702746886
"Campania",2009,29,0.000234317,"Female",6,"25-29",0.000193456153135372
"Campania",2009,29,0.000801221,"Male",6,"25-29",0.000748325702746886
"Campania",2009,30,0.000261924,"Female",7,"30-34",0.000309540043451087
"Campania",2009,30,0.000902687,"Male",7,"30-34",0.000918790398738665
"Campania",2009,31,0.000278199,"Female",7,"30-34",0.000309540043451087
"Campania",2009,31,0.000949681,"Male",7,"30-34",0.000918790398738665
"Campania",2009,32,0.000295654,"Female",7,"30-34",0.000309540043451087
"Campania",2009,32,0.000932865,"Male",7,"30-34",0.000918790398738665
"Campania",2009,33,0.000335666,"Female",7,"30-34",0.000309540043451087
"Campania",2009,33,0.000921775,"Male",7,"30-34",0.000918790398738665
"Campania",2009,34,0.000368748,"Female",7,"30-34",0.000309540043451087
"Campania",2009,34,0.000888935,"Male",7,"30-34",0.000918790398738665
"Campania",2009,35,0.000415356,"Female",8,"35-39",0.000521945488562725
"Campania",2009,35,0.000856917,"Male",8,"35-39",0.00110093360708103
"Campania",2009,36,0.000457205,"Female",8,"35-39",0.000521945488562725
"Campania",2009,36,0.00097011,"Male",8,"35-39",0.00110093360708103
"Campania",2009,37,0.000517664,"Female",8,"35-39",0.000521945488562725
"Campania",2009,37,0.001116283,"Male",8,"35-39",0.00110093360708103
"Campania",2009,38,0.000575556,"Female",8,"35-39",0.000521945488562725
"Campania",2009,38,0.001187224,"Male",8,"35-39",0.00110093360708103
"Campania",2009,39,0.000643487,"Female",8,"35-39",0.000521945488562725
"Campania",2009,39,0.001374434,"Male",8,"35-39",0.00110093360708103
"Campania",2009,40,0.000701376,"Female",9,"40-44",0.000884613042532525
"Campania",2009,40,0.001469319,"Male",9,"40-44",0.00176489094049086
"Campania",2009,41,0.000763201,"Female",9,"40-44",0.000884613042532525
"Campania",2009,41,0.001590975,"Male",9,"40-44",0.00176489094049086
"Campania",2009,42,0.000868727,"Female",9,"40-44",0.000884613042532525
"Campania",2009,42,0.001736457,"Male",9,"40-44",0.00176489094049086
"Campania",2009,43,0.000991672,"Female",9,"40-44",0.000884613042532525
"Campania",2009,43,0.001931484,"Male",9,"40-44",0.00176489094049086
"Campania",2009,44,0.001089063,"Female",9,"40-44",0.000884613042532525
"Campania",2009,44,0.002080763,"Male",9,"40-44",0.00176489094049086
"Campania",2009,45,0.001253936,"Female",10,"45-49",0.00156773559201472
"Campania",2009,45,0.002343835,"Male",10,"45-49",0.00264480617112901
"Campania",2009,46,0.001372562,"Female",10,"45-49",0.00156773559201472
"Campania",2009,46,0.002422031,"Male",10,"45-49",0.00264480617112901
"Campania",2009,47,0.001526945,"Female",10,"45-49",0.00156773559201472
"Campania",2009,47,0.002549788,"Male",10,"45-49",0.00264480617112901
"Campania",2009,48,0.001759106,"Female",10,"45-49",0.00156773559201472
"Campania",2009,48,0.002838244,"Male",10,"45-49",0.00264480617112901
"Campania",2009,49,0.001976742,"Female",10,"45-49",0.00156773559201472
"Campania",2009,49,0.003126693,"Male",10,"45-49",0.00264480617112901
"Campania",2009,50,0.002150441,"Female",11,"50-54",0.00242629872216462
"Campania",2009,50,0.003399321,"Male",11,"50-54",0.00436608409694183
"Campania",2009,51,0.002320801,"Female",11,"50-54",0.00242629872216462
"Campania",2009,51,0.003851498,"Male",11,"50-54",0.00436608409694183
"Campania",2009,52,0.002408248,"Female",11,"50-54",0.00242629872216462
"Campania",2009,52,0.004424664,"Male",11,"50-54",0.00436608409694183
"Campania",2009,53,0.002520133,"Female",11,"50-54",0.00242629872216462
"Campania",2009,53,0.004905201,"Male",11,"50-54",0.00436608409694183
"Campania",2009,54,0.00275453,"Female",11,"50-54",0.00242629872216462
"Campania",2009,54,0.005328411,"Male",11,"50-54",0.00436608409694183
"Campania",2009,55,0.003054861,"Female",12,"55-59",0.00369602486089209
"Campania",2009,55,0.005961645,"Male",12,"55-59",0.00691613873991984
"Campania",2009,56,0.003301805,"Female",12,"55-59",0.00369602486089209
"Campania",2009,56,0.00634069,"Male",12,"55-59",0.00691613873991984
"Campania",2009,57,0.003696504,"Female",12,"55-59",0.00369602486089209
"Campania",2009,57,0.006720281,"Male",12,"55-59",0.00691613873991984
"Campania",2009,58,0.00401005,"Female",12,"55-59",0.00369602486089209
"Campania",2009,58,0.007346066,"Male",12,"55-59",0.00691613873991984
"Campania",2009,59,0.004440635,"Female",12,"55-59",0.00369602486089209
"Campania",2009,59,0.00823933,"Male",12,"55-59",0.00691613873991984
"Campania",2009,60,0.004800404,"Female",13,"60-64",0.00581306281519763
"Campania",2009,60,0.00940192,"Male",13,"60-64",0.0112010350340328
"Campania",2009,61,0.005283945,"Female",13,"60-64",0.00581306281519763
"Campania",2009,61,0.01041328,"Male",13,"60-64",0.0112010350340328
"Campania",2009,62,0.005614924,"Female",13,"60-64",0.00581306281519763
"Campania",2009,62,0.011223276,"Male",13,"60-64",0.0112010350340328
"Campania",2009,63,0.006547005,"Female",13,"60-64",0.00581306281519763
"Campania",2009,63,0.012272247,"Male",13,"60-64",0.0112010350340328
"Campania",2009,64,0.007204802,"Female",13,"60-64",0.00581306281519763
"Campania",2009,64,0.013297288,"Male",13,"60-64",0.0112010350340328
"Campania",2009,65,0.008215555,"Female",14,"65-69",0.0100670337980332
"Campania",2009,65,0.014904381,"Male",14,"65-69",0.0195805484864465
"Campania",2009,66,0.009154798,"Female",14,"65-69",0.0100670337980332
"Campania",2009,66,0.017661144,"Male",14,"65-69",0.0195805484864465
"Campania",2009,67,0.009969481,"Female",14,"65-69",0.0100670337980332
"Campania",2009,67,0.019940079,"Male",14,"65-69",0.0195805484864465
"Campania",2009,68,0.010942168,"Female",14,"65-69",0.0100670337980332
"Campania",2009,68,0.021697027,"Male",14,"65-69",0.0195805484864465
"Campania",2009,69,0.011891798,"Female",14,"65-69",0.0100670337980332
"Campania",2009,69,0.023657249,"Male",14,"65-69",0.0195805484864465
"Campania",2009,70,0.012990827,"Female",15,"70-74",0.016548627509874
"Campania",2009,70,0.02470293,"Male",15,"70-74",0.0294784490086945
"Campania",2009,71,0.014180479,"Female",15,"70-74",0.016548627509874
"Campania",2009,71,0.025862315,"Male",15,"70-74",0.0294784490086945
"Campania",2009,72,0.016278367,"Female",15,"70-74",0.016548627509874
"Campania",2009,72,0.028497278,"Male",15,"70-74",0.0294784490086945
"Campania",2009,73,0.018589937,"Female",15,"70-74",0.016548627509874
"Campania",2009,73,0.032931715,"Male",15,"70-74",0.0294784490086945
"Campania",2009,74,0.021310351,"Female",15,"70-74",0.016548627509874
"Campania",2009,74,0.036989151,"Male",15,"70-74",0.0294784490086945
"Campania",2009,75,0.024179431,"Female",16,"75-79",0.0320070563391331
"Campania",2009,75,0.042266569,"Male",16,"75-79",0.0532081958304699
"Campania",2009,76,0.028065076,"Female",16,"75-79",0.0320070563391331
"Campania",2009,76,0.048065058,"Male",16,"75-79",0.0532081958304699
"Campania",2009,77,0.031462587,"Female",16,"75-79",0.0320070563391331
"Campania",2009,77,0.052683018,"Male",16,"75-79",0.0532081958304699
"Campania",2009,78,0.035979706,"Female",16,"75-79",0.0320070563391331
"Campania",2009,78,0.059138588,"Male",16,"75-79",0.0532081958304699
"Campania",2009,79,0.041421309,"Female",16,"75-79",0.0320070563391331
"Campania",2009,79,0.067097611,"Male",16,"75-79",0.0532081958304699
"Campania",2009,80,0.046304894,"Female",17,"80-84",0.0609162832343464
"Campania",2009,80,0.072979497,"Male",17,"80-84",0.0895401405693121
"Campania",2009,81,0.054366464,"Female",17,"80-84",0.0609162832343464
"Campania",2009,81,0.082094112,"Male",17,"80-84",0.0895401405693121
"Campania",2009,82,0.061047172,"Female",17,"80-84",0.0609162832343464
"Campania",2009,82,0.091962526,"Male",17,"80-84",0.0895401405693121
"Campania",2009,83,0.069809358,"Female",17,"80-84",0.0609162832343464
"Campania",2009,83,0.101422292,"Male",17,"80-84",0.0895401405693121
"Campania",2009,84,0.079502707,"Female",17,"80-84",0.0609162832343464
"Campania",2009,84,0.112003207,"Male",17,"80-84",0.0895401405693121
"Campania",2009,85,0.090934616,"Female",18,"85-89",0.108731769764529
"Campania",2009,85,0.128679445,"Male",18,"85-89",0.143751106691681
"Campania",2009,86,0.101134159,"Female",18,"85-89",0.108731769764529
"Campania",2009,86,0.134874958,"Male",18,"85-89",0.143751106691681
"Campania",2009,87,0.112231612,"Female",18,"85-89",0.108731769764529
"Campania",2009,87,0.144628764,"Male",18,"85-89",0.143751106691681
"Campania",2009,88,0.120766232,"Female",18,"85-89",0.108731769764529
"Campania",2009,88,0.15643401,"Male",18,"85-89",0.143751106691681
"Campania",2009,89,0.139398306,"Female",18,"85-89",0.108731769764529
"Campania",2009,89,0.181899514,"Male",18,"85-89",0.143751106691681
"Campania",2009,90,0.164277251,"Female",19,"90-94",0.217900249452204
"Campania",2009,90,0.210605124,"Male",19,"90-94",0.27276211909035
"Campania",2009,91,0.197128046,"Female",19,"90-94",0.217900249452204
"Campania",2009,91,0.2535303,"Male",19,"90-94",0.27276211909035
"Campania",2009,92,0.227237395,"Female",19,"90-94",0.217900249452204
"Campania",2009,92,0.281990076,"Male",19,"90-94",0.27276211909035
"Campania",2009,93,0.259201197,"Female",19,"90-94",0.217900249452204
"Campania",2009,93,0.330352371,"Male",19,"90-94",0.27276211909035
"Campania",2009,94,0.286872813,"Female",19,"90-94",0.217900249452204
"Campania",2009,94,0.34667163,"Male",19,"90-94",0.27276211909035
"Campania",2009,95,0.295718666,"Female",20,"95-99",0.322569245913645
"Campania",2009,95,0.353162306,"Male",20,"95-99",0.384584192569414
"Campania",2009,96,0.314917067,"Female",20,"95-99",0.322569245913645
"Campania",2009,96,0.375793807,"Male",20,"95-99",0.384584192569414
"Campania",2009,97,0.333430613,"Female",20,"95-99",0.322569245913645
"Campania",2009,97,0.398460423,"Male",20,"95-99",0.384584192569414
"Campania",2009,98,0.357404524,"Female",20,"95-99",0.322569245913645
"Campania",2009,98,0.427878921,"Male",20,"95-99",0.384584192569414
"Campania",2009,99,0.393401245,"Female",20,"95-99",0.322569245913645
"Campania",2009,99,0.46584641,"Male",20,"95-99",0.384584192569414
"Campania",2010,0,0.003724648,"Female",0,"0-0",0.003724648
"Campania",2010,0,0.004132316,"Male",0,"0-0",0.004132316
"Campania",2010,1,0.000268726,"Female",1,"1-4",0.000175054288659706
"Campania",2010,1,0.000325163,"Male",1,"1-4",0.000243416013702073
"Campania",2010,2,0.000194289,"Female",1,"1-4",0.000175054288659706
"Campania",2010,2,0.000257413,"Male",1,"1-4",0.000243416013702073
"Campania",2010,3,0.00013939,"Female",1,"1-4",0.000175054288659706
"Campania",2010,3,0.000213113,"Male",1,"1-4",0.000243416013702073
"Campania",2010,4,0.000100005,"Female",1,"1-4",0.000175054288659706
"Campania",2010,4,0.000181286,"Male",1,"1-4",0.000243416013702073
"Campania",2010,5,7.67529e-05,"Female",2,"5-9",5.73966996007108e-05
"Campania",2010,5,0.000158112,"Male",2,"5-9",0.000111839221875734
"Campania",2010,6,5.94518e-05,"Female",2,"5-9",5.73966996007108e-05
"Campania",2010,6,0.000128898,"Male",2,"5-9",0.000111839221875734
"Campania",2010,7,4.89912e-05,"Female",2,"5-9",5.73966996007108e-05
"Campania",2010,7,0.000100155,"Male",2,"5-9",0.000111839221875734
"Campania",2010,8,4.79612e-05,"Female",2,"5-9",5.73966996007108e-05
"Campania",2010,8,8.38335e-05,"Male",2,"5-9",0.000111839221875734
"Campania",2010,9,5.44415e-05,"Female",2,"5-9",5.73966996007108e-05
"Campania",2010,9,8.9834e-05,"Male",2,"5-9",0.000111839221875734
"Campania",2010,10,6.79223e-05,"Female",3,"10-14",0.000106802438955734
"Campania",2010,10,0.000102955,"Male",3,"10-14",0.000143893807362968
"Campania",2010,11,8.87739e-05,"Female",3,"10-14",0.000106802438955734
"Campania",2010,11,0.000121607,"Male",3,"10-14",0.000143893807362968
"Campania",2010,12,0.000108066,"Female",3,"10-14",0.000106802438955734
"Campania",2010,12,0.000130378,"Male",3,"10-14",0.000143893807362968
"Campania",2010,13,0.000126008,"Female",3,"10-14",0.000106802438955734
"Campania",2010,13,0.000156952,"Male",3,"10-14",0.000143893807362968
"Campania",2010,14,0.00014185,"Female",3,"10-14",0.000106802438955734
"Campania",2010,14,0.000205911,"Male",3,"10-14",0.000143893807362968
"Campania",2010,15,0.000148291,"Female",4,"15-19",0.000176133161719793
"Campania",2010,15,0.000285041,"Male",4,"15-19",0.000407337352726031
"Campania",2010,16,0.000160333,"Female",4,"15-19",0.000176133161719793
"Campania",2010,16,0.000364516,"Male",4,"15-19",0.000407337352726031
"Campania",2010,17,0.000174855,"Female",4,"15-19",0.000176133161719793
"Campania",2010,17,0.000428692,"Male",4,"15-19",0.000407337352726031
"Campania",2010,18,0.000193019,"Female",4,"15-19",0.000176133161719793
"Campania",2010,18,0.000458785,"Male",4,"15-19",0.000407337352726031
"Campania",2010,19,0.00020043,"Female",4,"15-19",0.000176133161719793
"Campania",2010,19,0.000485178,"Male",4,"15-19",0.000407337352726031
"Campania",2010,20,0.000207852,"Female",5,"20-24",0.000184117511791043
"Campania",2010,20,0.000505288,"Male",5,"20-24",0.000523608293855399
"Campania",2010,21,0.00019994,"Female",5,"20-24",0.000184117511791043
"Campania",2010,21,0.000523947,"Male",5,"20-24",0.000523608293855399
"Campania",2010,22,0.000180726,"Female",5,"20-24",0.000184117511791043
"Campania",2010,22,0.000523817,"Male",5,"20-24",0.000523608293855399
"Campania",2010,23,0.000164594,"Female",5,"20-24",0.000184117511791043
"Campania",2010,23,0.000525738,"Male",5,"20-24",0.000523608293855399
"Campania",2010,24,0.000166704,"Female",5,"20-24",0.000184117511791043
"Campania",2010,24,0.000539776,"Male",5,"20-24",0.000523608293855399
"Campania",2010,25,0.000163513,"Female",6,"25-29",0.000193462895026575
"Campania",2010,25,0.000609536,"Male",6,"25-29",0.000681786059863777
"Campania",2010,26,0.000173415,"Female",6,"25-29",0.000193462895026575
"Campania",2010,26,0.00066369,"Male",6,"25-29",0.000681786059863777
"Campania",2010,27,0.000186127,"Female",6,"25-29",0.000193462895026575
"Campania",2010,27,0.000710652,"Male",6,"25-29",0.000681786059863777
"Campania",2010,28,0.000206211,"Female",6,"25-29",0.000193462895026575
"Campania",2010,28,0.000716377,"Male",6,"25-29",0.000681786059863777
"Campania",2010,29,0.000237438,"Female",6,"25-29",0.000193462895026575
"Campania",2010,29,0.000709241,"Male",6,"25-29",0.000681786059863777
"Campania",2010,30,0.000275048,"Female",7,"30-34",0.000337089012257109
"Campania",2010,30,0.000742996,"Male",7,"30-34",0.000851579720010219
"Campania",2010,31,0.000310358,"Female",7,"30-34",0.000337089012257109
"Campania",2010,31,0.000823229,"Male",7,"30-34",0.000851579720010219
"Campania",2010,32,0.000334966,"Female",7,"30-34",0.000337089012257109
"Campania",2010,32,0.000857628,"Male",7,"30-34",0.000851579720010219
"Campania",2010,33,0.000367698,"Female",7,"30-34",0.000337089012257109
"Campania",2010,33,0.000911075,"Male",7,"30-34",0.000851579720010219
"Campania",2010,34,0.000390276,"Female",7,"30-34",0.000337089012257109
"Campania",2010,34,0.000913227,"Male",7,"30-34",0.000851579720010219
"Campania",2010,35,0.000405992,"Female",8,"35-39",0.000497682590286799
"Campania",2010,35,0.000902097,"Male",8,"35-39",0.00108642232916373
"Campania",2010,36,0.000448591,"Female",8,"35-39",0.000497682590286799
"Campania",2010,36,0.001013383,"Male",8,"35-39",0.00108642232916373
"Campania",2010,37,0.000506008,"Female",8,"35-39",0.000497682590286799
"Campania",2010,37,0.001089824,"Male",8,"35-39",0.00108642232916373
"Campania",2010,38,0.000537304,"Female",8,"35-39",0.000497682590286799
"Campania",2010,38,0.001143173,"Male",8,"35-39",0.00108642232916373
"Campania",2010,39,0.000588573,"Female",8,"35-39",0.000497682590286799
"Campania",2010,39,0.001284615,"Male",8,"35-39",0.00108642232916373
"Campania",2010,40,0.000640405,"Female",9,"40-44",0.000859696201987469
"Campania",2010,40,0.001396725,"Male",9,"40-44",0.00174305541420276
"Campania",2010,41,0.000701196,"Female",9,"40-44",0.000859696201987469
"Campania",2010,41,0.001592668,"Male",9,"40-44",0.00174305541420276
"Campania",2010,42,0.000843195,"Female",9,"40-44",0.000859696201987469
"Campania",2010,42,0.001784601,"Male",9,"40-44",0.00174305541420276
"Campania",2010,43,0.00100057,"Female",9,"40-44",0.000859696201987469
"Campania",2010,43,0.001930091,"Male",9,"40-44",0.00174305541420276
"Campania",2010,44,0.001101737,"Female",9,"40-44",0.000859696201987469
"Campania",2010,44,0.001997444,"Male",9,"40-44",0.00174305541420276
"Campania",2010,45,0.00120845,"Female",10,"45-49",0.00146872652933751
"Campania",2010,45,0.002206733,"Male",10,"45-49",0.00262109927865274
"Campania",2010,46,0.001293897,"Female",10,"45-49",0.00146872652933751
"Campania",2010,46,0.002354961,"Male",10,"45-49",0.00262109927865274
"Campania",2010,47,0.001469529,"Female",10,"45-49",0.00146872652933751
"Campania",2010,47,0.002661769,"Male",10,"45-49",0.00262109927865274
"Campania",2010,48,0.001621534,"Female",10,"45-49",0.00146872652933751
"Campania",2010,48,0.002838575,"Male",10,"45-49",0.00262109927865274
"Campania",2010,49,0.001788538,"Female",10,"45-49",0.00146872652933751
"Campania",2010,49,0.003114736,"Male",10,"45-49",0.00262109927865274
"Campania",2010,50,0.001906436,"Female",11,"50-54",0.00237824428059376
"Campania",2010,50,0.003266228,"Male",11,"50-54",0.00402759947184945
"Campania",2010,51,0.002039899,"Female",11,"50-54",0.00237824428059376
"Campania",2010,51,0.003512421,"Male",11,"50-54",0.00402759947184945
"Campania",2010,52,0.002285831,"Female",11,"50-54",0.00237824428059376
"Campania",2010,52,0.003949549,"Male",11,"50-54",0.00402759947184945
"Campania",2010,53,0.002755994,"Female",11,"50-54",0.00237824428059376
"Campania",2010,53,0.004545666,"Male",11,"50-54",0.00402759947184945
"Campania",2010,54,0.002977518,"Female",11,"50-54",0.00237824428059376
"Campania",2010,54,0.00497399,"Male",11,"50-54",0.00402759947184945
"Campania",2010,55,0.003274495,"Female",12,"55-59",0.00386219381905939
"Campania",2010,55,0.005717846,"Male",12,"55-59",0.00692333096241388
